Titles,Average salary,job_id
Avionics Systems Repairer,"$65,330.00",j_42889
Avionics Technician,"$65,330.00",j_42890
Electrical and Radio Aircraft Mechanic,"$65,330.00",j_42891
Electrical and Radio Mechanic,"$65,330.00",j_42892
Electrical Installer,"$65,330.00",j_42893
Electronic Technician,"$65,330.00",j_42894
In-Flight Refueling System Repairer,"$65,330.00",j_42895
Instrument Specialist,"$65,330.00",j_42896
Instrument Tester,"$65,330.00",j_42897
Missile Facilities Repairer,"$65,330.00",j_42898
Mobile Electronics Installer,"$65,330.00",j_42899
Wirer,"$65,330.00",j_42900
Border Guard,"$65,400.00",j_42901
Border Patrol Officer,"$65,400.00",j_42902
Constable,"$65,400.00",j_42903
Cop,"$65,400.00",j_42904
Deputy Sheriff,"$65,400.00",j_42905
Highway Patrol Officer,"$65,400.00",j_42906
Motorcycle Police,"$65,400.00",j_42907
Mounted Police,"$65,400.00",j_42908
Park Police,"$65,400.00",j_42909
Patrol Officer,"$65,400.00",j_42910
Policeman,"$65,400.00",j_42911
Policewoman,"$65,400.00",j_42912
State Highway Police Officer,"$65,400.00",j_42913
State Trooper,"$65,400.00",j_42914
Accident Prevention Squad Police Officer,"$65,400.00",j_42915
Alcohol Law Enforcement Agent,"$65,400.00",j_42916
Animal Cop,"$65,400.00",j_42917
Assistant Chief of Police,"$65,400.00",j_42918
Border Guard,"$65,400.00",j_42919
Border Patrol Agent,"$65,400.00",j_42920
Border Patrol Officer,"$65,400.00",j_42921
Border Police,"$65,400.00",j_42922
Cadet,"$65,400.00",j_42923
Campus Police Officer,"$65,400.00",j_42924
City Constable,"$65,400.00",j_42925
City Marshal,"$65,400.00",j_42926
Community Service Patrol Officer,"$65,400.00",j_42927
Complaint Evaluation Officer,"$65,400.00",j_42928
Constable,"$65,400.00",j_42929
Cop,"$65,400.00",j_42930
Crime Prevention Police Officer,"$65,400.00",j_42931
Crime Scene Officer,"$65,400.00",j_42932
Customs Patrol Officer,"$65,400.00",j_42933
Deputy Sheriff,"$65,400.00",j_42934
Desk Officer,"$65,400.00",j_42935
Detective,"$65,400.00",j_42936
Detective Sergeant,"$65,400.00",j_42937
Drug Enforcement Agent,"$65,400.00",j_42938
Harbor Patrol Police,"$65,400.00",j_42939
Highway Patrol Officer,"$65,400.00",j_42940
Highway Patrol Pilot,"$65,400.00",j_42941
Immigration Guard,"$65,400.00",j_42942
K-9 Police Officer,"$65,400.00",j_42943
Law Enforcement Officer,"$65,400.00",j_42944
Marshal,"$65,400.00",j_42945
Motorcycle Police,"$65,400.00",j_42946
Mounted Police,"$65,400.00",j_42947
Officer,"$65,400.00",j_42948
Park Ranger,"$65,400.00",j_42949
Patrol Driver,"$65,400.00",j_42950
Patrol Officer,"$65,400.00",j_42951
Patrol Sergeant,"$65,400.00",j_42952
Patrolman,"$65,400.00",j_42953
Peace Officer,"$65,400.00",j_42954
Police Booking Officer,"$65,400.00",j_42955
Police Cadet,"$65,400.00",j_42956
Police Canine Patrol Officer,"$65,400.00",j_42957
Police Inspector,"$65,400.00",j_42958
Police Officer,"$65,400.00",j_42959
Police or Patrol Park Officer,"$65,400.00",j_42960
Police Patrol Officer,"$65,400.00",j_42961
Police Sergeant,"$65,400.00",j_42962
Police Worker,"$65,400.00",j_42963
Policeman,"$65,400.00",j_42964
Policewoman,"$65,400.00",j_42965
Protective Officer,"$65,400.00",j_42966
Protective Service Specialist,"$65,400.00",j_42967
Public Safety Officer,"$65,400.00",j_42968
Public Safety Police,"$65,400.00",j_42969
Ranger,"$65,400.00",j_42970
Safety Instruction Police Officer,"$65,400.00",j_42971
Safety Patrol Officer,"$65,400.00",j_42972
Security Police,"$65,400.00",j_42973
State Highway Police Officer,"$65,400.00",j_42974
State Patrol Officer,"$65,400.00",j_42975
State Trooper,"$65,400.00",j_42976
SWAT Team Member (Special Weapons and Tactics Team Member),"$65,400.00",j_42977
Town Marshal,"$65,400.00",j_42978
Traffic Officer,"$65,400.00",j_42979
Training Sergeant,"$65,400.00",j_42980
Trooper,"$65,400.00",j_42981
Uniform Patrol Police Officer,"$65,400.00",j_42982
Canine Deputy (K-9 Deputy),"$65,400.00",j_42983
Chief Deputy Sheriff,"$65,400.00",j_42984
Civil Division Deputy Sheriff,"$65,400.00",j_42985
Civil Process Server,"$65,400.00",j_42986
Corporal-Road Deputy with Sheriff Department,"$65,400.00",j_42987
County Sheriff,"$65,400.00",j_42988
Deputy,"$65,400.00",j_42989
Deputy (Patrol),"$65,400.00",j_42990
Deputy K-9,"$65,400.00",j_42991
Deputy Sheriff,"$65,400.00",j_42992
Deputy Sheriff (Generalist)-Bailiff,"$65,400.00",j_42993
Deputy Sheriff Generalist,"$65,400.00",j_42994
Deputy Sheriff Generalist/Bailiff,"$65,400.00",j_42995
Deputy Sheriff Lieutenant,"$65,400.00",j_42996
"Deputy Sheriff, Building Guard","$65,400.00",j_42997
Deputy Sheriff-Custody,"$65,400.00",j_42998
Deputy Sheriff-K9 Handler,"$65,400.00",j_42999
Deputy Sheriff/Investigator,"$65,400.00",j_43000
Drug Abuse Resistance Education Officer (DARE Officer),"$65,400.00",j_43001
Grand Jury Deputy Sheriff,"$65,400.00",j_43002
K-9 Handler/ Deputy,"$65,400.00",j_43003
K9 Handler,"$65,400.00",j_43004
Lieutenant/Deputy,"$65,400.00",j_43005
Master Deputy Sheriff-Court Security,"$65,400.00",j_43006
Patrol Deputy Sheriff,"$65,400.00",j_43007
"Patrol Sergeant, Sheriff's Office","$65,400.00",j_43008
Patrol Supervisor,"$65,400.00",j_43009
Sheriff,"$65,400.00",j_43010
Sheriff Deputy,"$65,400.00",j_43011
Sheriff Officer,"$65,400.00",j_43012
Sheriff's Detective,"$65,400.00",j_43013
Sheriff's Officer,"$65,400.00",j_43014
Sheriff's Sergeant,"$65,400.00",j_43015
Sheriffs Detective,"$65,400.00",j_43016
Sheriffs Officer,"$65,400.00",j_43017
Special Deputy Sheriff,"$65,400.00",j_43018
Supervising Deputy,"$65,400.00",j_43019
Under Sheriff,"$65,400.00",j_43020
Maintenance engineering,"$65,480.00",j_43021
Appraiser,"$65,510.00",j_43022
Auto - Truck and Property Damage Appraiser (Automobile - Truck and Property Damage Appraiser),"$65,510.00",j_43023
Auto Body Repair Estimator,"$65,510.00",j_43024
Auto Damage Estimator,"$65,510.00",j_43025
Auto Damage Insurance Appraiser,"$65,510.00",j_43026
Automobile Appraiser (Auto Appraiser),"$65,510.00",j_43027
Automobile Claims Representative (Auto Claims Representative),"$65,510.00",j_43028
Automobile Damage Adjuster (Auto Damage Adjuster),"$65,510.00",j_43029
Automobile Damage Appraiser (Auto Damage Appraiser),"$65,510.00",j_43030
Automobile Damage Field Appraiser,"$65,510.00",j_43031
Automobile Field Claims Adjuster (Auto Field Claims Adjuster),"$65,510.00",j_43032
Claims Adjuster,"$65,510.00",j_43033
Claims Representative,"$65,510.00",j_43034
Commercial Field Inspector,"$65,510.00",j_43035
Damage Appraiser,"$65,510.00",j_43036
Field Appraiser,"$65,510.00",j_43037
Field Automobile Adjuster,"$65,510.00",j_43038
Field Inspector,"$65,510.00",j_43039
Field Property Loss Specialist,"$65,510.00",j_43040
Insurance Appraiser,"$65,510.00",j_43041
Material Damage Appraiser,"$65,510.00",j_43042
Outside Physical Damage Appraiser,"$65,510.00",j_43043
Physical Damage Appraiser,"$65,510.00",j_43044
Property Field Inspector,"$65,510.00",j_43045
Reinspector,"$65,510.00",j_43046
Total Loss Specialist,"$65,510.00",j_43047
Vehicle Damage Appraiser,"$65,510.00",j_43048
Training and Development Specialists,"$65,640.00",j_43049
Training and Development Specialists,"$65,640.00",j_43050
"Special Education Teachers, Secondary School","$65,710.00",j_43051
"Special Education Teachers, Secondary School","$65,710.00",j_43052
Design Tech,"$65,720.00",j_43053
Distribution Engineering Technologist,"$65,720.00",j_43054
Electrical Design Technologist,"$65,720.00",j_43055
Electrical Engineering Technologist,"$65,720.00",j_43056
Electrical Tech/Project Manager,"$65,720.00",j_43057
Engineering Assistant,"$65,720.00",j_43058
Engineering Tech,"$65,720.00",j_43059
Engineering Technologist,"$65,720.00",j_43060
Generation Engineering Technologist,"$65,720.00",j_43061
Generation Technologist,"$65,720.00",j_43062
Layout Designer,"$65,720.00",j_43063
Prototyper,"$65,720.00",j_43064
Senior Analysis Specialist,"$65,720.00",j_43065
Senior Engineering Tech,"$65,720.00",j_43066
Senior Process Control Tech,"$65,720.00",j_43067
Technologist,"$65,720.00",j_43068
Technologist Electronic Design or Technical Director,"$65,720.00",j_43069
"Technologist, Development","$65,720.00",j_43070
Designer,"$65,720.00",j_43071
Electro-Mechanical Technologist,"$65,720.00",j_43072
Electromechanical Engineering Technologist,"$65,720.00",j_43073
Engineering Specialist,"$65,720.00",j_43074
Engineering Tech,"$65,720.00",j_43075
Instrumentation and Electrical Preventive Maintenance Inspector IE PM Inspector,"$65,720.00",j_43076
Process Control Tech,"$65,720.00",j_43077
R&D Lab Technician,"$65,720.00",j_43078
Senior Design Engineering Specialist,"$65,720.00",j_43079
Senior Designer,"$65,720.00",j_43080
Senior Mechanical Designer,"$65,720.00",j_43081
Senior Tech Manufacturing Engineering,"$65,720.00",j_43082
Analog Circuit Designer,"$65,720.00",j_43083
Analog Device Designer,"$65,720.00",j_43084
Applied Technologist,"$65,720.00",j_43085
Building Components Designer,"$65,720.00",j_43086
Circuit Designer,"$65,720.00",j_43087
Computer Engineering Technologist,"$65,720.00",j_43088
Digital Circuit Designer,"$65,720.00",j_43089
Electronic Parts Designer,"$65,720.00",j_43090
Electronic Technologist,"$65,720.00",j_43091
Electronics Department Manager,"$65,720.00",j_43092
Electronics Engineering Technologist,"$65,720.00",j_43093
Electronics Technician,"$65,720.00",j_43094
Electronics Technology Department Chair,"$65,720.00",j_43095
Electronics Technology Instructor,"$65,720.00",j_43096
Instrumentation Instructor,"$65,720.00",j_43097
Instrumentation Technologist,"$65,720.00",j_43098
Nanotechnologist,"$65,720.00",j_43099
Parts Designer,"$65,720.00",j_43100
Plastic Parts Designer,"$65,720.00",j_43101
Product/Device Technologist,"$65,720.00",j_43102
Professor,"$65,720.00",j_43103
Signal Circuit Designer,"$65,720.00",j_43104
Agricultural Engineering Technician,"$65,720.00",j_43105
Agricultural Engineering Technicians,"$65,720.00",j_43106
Air Analyst,"$65,720.00",j_43107
Air Tester,"$65,720.00",j_43108
Biomedical Engineering Aide,"$65,720.00",j_43109
Biomedical Engineering Technician,"$65,720.00",j_43110
Blueprint Engineer,"$65,720.00",j_43111
Chemical Engineering Technician,"$65,720.00",j_43112
Drawing Checker,"$65,720.00",j_43113
Drawing Tracer,"$65,720.00",j_43114
Echometer Engineer,"$65,720.00",j_43115
Engineering Aide,"$65,720.00",j_43116
Engineering Assistant,"$65,720.00",j_43117
Engineering Technician,"$65,720.00",j_43118
Film Color Tester,"$65,720.00",j_43119
Fire Protection Engineering Technician,"$65,720.00",j_43120
Form Designer,"$65,720.00",j_43121
Foundry Technician,"$65,720.00",j_43122
Gun Tester,"$65,720.00",j_43123
Hardness Tester,"$65,720.00",j_43124
Heating Technician,"$65,720.00",j_43125
Industrial X-Ray Operator,"$65,720.00",j_43126
Job Captain,"$65,720.00",j_43127
Laboratory Assistant,"$65,720.00",j_43128
Laboratory Supervisor,"$65,720.00",j_43129
Laboratory Technician,"$65,720.00",j_43130
Laboratory Worker,"$65,720.00",j_43131
Laser Specialist,"$65,720.00",j_43132
Marine Engineering Technicians,"$65,720.00",j_43133
Marine Surveyor,"$65,720.00",j_43134
Material Stress Tester,"$65,720.00",j_43135
Materials Engineering Technician,"$65,720.00",j_43136
Metal Tester,"$65,720.00",j_43137
Metallurgical Engineering Technician,"$65,720.00",j_43138
Metallurgical Inspector,"$65,720.00",j_43139
Metallurgical Laboratory Assistant,"$65,720.00",j_43140
Metallurgical Technician,"$65,720.00",j_43141
Metallurgical Tester,"$65,720.00",j_43142
Metallurgist Helper,"$65,720.00",j_43143
Nondestructive Tester,"$65,720.00",j_43144
Nuclear Engineering Technician,"$65,720.00",j_43145
Optical Engineering Technician,"$65,720.00",j_43146
Ordnance Engineering Technician,"$65,720.00",j_43147
Remotely Piloted Vehicle Controller (RPV Controller),"$65,720.00",j_43148
Research Assistant,"$65,720.00",j_43149
Salvage Engineering Technician,"$65,720.00",j_43150
Sand Technician,"$65,720.00",j_43151
Scanner,"$65,720.00",j_43152
Scleroscope Tester,"$65,720.00",j_43153
Sheet Tester,"$65,720.00",j_43154
Spectrograph Operator,"$65,720.00",j_43155
Spectrographer,"$65,720.00",j_43156
Spectroscopist,"$65,720.00",j_43157
Steel Analyst,"$65,720.00",j_43158
Steel Tester,"$65,720.00",j_43159
Stress Analyst,"$65,720.00",j_43160
Sulphate Tester,"$65,720.00",j_43161
Tape Duplicator,"$65,720.00",j_43162
Tape Transferrer,"$65,720.00",j_43163
Technician,"$65,720.00",j_43164
Tensile Tester,"$65,720.00",j_43165
Test Technician,"$65,720.00",j_43166
Tester,"$65,720.00",j_43167
Welding Technician,"$65,720.00",j_43168
X Ray Operator,"$65,720.00",j_43169
X Ray Technician,"$65,720.00",j_43170
Alternative Energy Technician,"$65,720.00",j_43171
Fuel Cell Assembler,"$65,720.00",j_43172
Fuel Cell Battery Technician,"$65,720.00",j_43173
Fuel Cell Technician,"$65,720.00",j_43174
Advanced Computer Aided Design Specialist (Advanced CAD Specialist),"$65,720.00",j_43175
Advanced Diagnostics Engineering Specialist,"$65,720.00",j_43176
Advanced Manufacturing Consultant,"$65,720.00",j_43177
Assistant Manager Quality Management,"$65,720.00",j_43178
Associate Product Integrity Engineer,"$65,720.00",j_43179
Efficiency Analyst,"$65,720.00",j_43180
Efficiency Expert,"$65,720.00",j_43181
Engineering Technologist,"$65,720.00",j_43182
Head of Operation and Logistics,"$65,720.00",j_43183
Industrial Engineering Analyst,"$65,720.00",j_43184
Industrial Engineering Technologist,"$65,720.00",j_43185
Industrial Methods Consultant,"$65,720.00",j_43186
Industrial Technologist,"$65,720.00",j_43187
Lean Six Sigma Black Belt,"$65,720.00",j_43188
Lean Six Sigma Senior Specialist,"$65,720.00",j_43189
Liaison Engineer,"$65,720.00",j_43190
"Manager, Asset Management","$65,720.00",j_43191
"Manager, Operations and Procurement","$65,720.00",j_43192
Manufacturing Specialist,"$65,720.00",j_43193
Material Scheduler,"$65,720.00",j_43194
Materials Planner,"$65,720.00",j_43195
Materials Planner/Production Planner,"$65,720.00",j_43196
Methods Time Analyst,"$65,720.00",j_43197
Motion Study Analyst,"$65,720.00",j_43198
Planner/Scheduler,"$65,720.00",j_43199
PPAP Coordinator,"$65,720.00",j_43200
Process Documentation and Methods Analyst,"$65,720.00",j_43201
Process Safety Engineering Technologist,"$65,720.00",j_43202
Production Analyst,"$65,720.00",j_43203
Production Control Analyst,"$65,720.00",j_43204
Production Control Expert,"$65,720.00",j_43205
Production Control Planner,"$65,720.00",j_43206
Production Control Supervisor,"$65,720.00",j_43207
Production Expert,"$65,720.00",j_43208
Production Planner,"$65,720.00",j_43209
Productivity Engineer,"$65,720.00",j_43210
Project Leader,"$65,720.00",j_43211
QA Manager,"$65,720.00",j_43212
Quality Assurance Analyst (QA Analyst),"$65,720.00",j_43213
Quality Control Analyst,"$65,720.00",j_43214
Quality Control Director,"$65,720.00",j_43215
Quality Control Expert,"$65,720.00",j_43216
Quality Control Specialist,"$65,720.00",j_43217
Quality Controller,"$65,720.00",j_43218
Quality Engineer,"$65,720.00",j_43219
Quality Management Coordinator,"$65,720.00",j_43220
Quality Tech,"$65,720.00",j_43221
Real Time Analyst,"$65,720.00",j_43222
Reliability Engineer,"$65,720.00",j_43223
Senior Engineering Specialist,"$65,720.00",j_43224
Senior Product Integrity Engineer,"$65,720.00",j_43225
Senior Quality Engineer,"$65,720.00",j_43226
Senior Quality Methods Specialist,"$65,720.00",j_43227
Time Motion Analyst,"$65,720.00",j_43228
Time Study Analyst,"$65,720.00",j_43229
Traffic Rate Analyst,"$65,720.00",j_43230
Business Process Analyst,"$65,720.00",j_43231
Manufacturing Engineering Technologist,"$65,720.00",j_43232
Manufacturing Planner,"$65,720.00",j_43233
Manufacturing Specialist,"$65,720.00",j_43234
Manufacturing Technologist,"$65,720.00",j_43235
Manufacturing Technology Analyst,"$65,720.00",j_43236
Technical Fellow,"$65,720.00",j_43237
Tool Design Engineer,"$65,720.00",j_43238
Tool Planner,"$65,720.00",j_43239
Advanced Manufacturing Technician,"$65,720.00",j_43240
Manufacturing Engineer,"$65,720.00",j_43241
Manufacturing Process Technician,"$65,720.00",j_43242
Manufacturing Production Technician,"$65,720.00",j_43243
Manufacturing Technician,"$65,720.00",j_43244
Process Engineer,"$65,720.00",j_43245
Product Introduction Manager,"$65,720.00",j_43246
Production Technician,"$65,720.00",j_43247
"Production Technician, Semiconductor Processing Equipment","$65,720.00",j_43248
Research and Development Machinist,"$65,720.00",j_43249
Semiconductor Manufacturing Technician,"$65,720.00",j_43250
Solar Hot Water Heater Manufacturing Technician,"$65,720.00",j_43251
Apparatus Engineering Technologist,"$65,720.00",j_43252
CAD Designer (Computer Aided Design Designer),"$65,720.00",j_43253
Engineer Technical Staff,"$65,720.00",j_43254
Engineering Tech,"$65,720.00",j_43255
Engineering Technical Analyst,"$65,720.00",j_43256
Engineering Technologist,"$65,720.00",j_43257
Lead Manufacturing Engineering Tech,"$65,720.00",j_43258
Mechanical Designer,"$65,720.00",j_43259
Mechanical Designer/Wind-Chill Administrator,"$65,720.00",j_43260
Mechanical Engineering Technologist,"$65,720.00",j_43261
Mechanical Maintenance,"$65,720.00",j_43262
Mechanical Technologist,"$65,720.00",j_43263
Senior Advisory,"$65,720.00",j_43264
Senior Designer,"$65,720.00",j_43265
Senior Process Analyst,"$65,720.00",j_43266
Technical Staff Engineer,"$65,720.00",j_43267
Tool Analyst,"$65,720.00",j_43268
Tooling Engineering Tech,"$65,720.00",j_43269
Nanoscience Technician,"$65,720.00",j_43270
Nanotechnician,"$65,720.00",j_43271
Nanotechnology Engineering Technician,"$65,720.00",j_43272
Nanotechnology Technician,"$65,720.00",j_43273
